Date,JNJ,PFE,MRK,ABBV,LLY,BMY,GILD,AMGN,MDT,SYK,ISRG,DHR,TMO,UNH,HUM,CI,HCA,CVS,ZBH,REGN
2018-04-18,102.80166625976562,24.487625122070312,44.676544189453125,68.17597961425781,71.27655792236328,39.827125549316406,56.792606353759766,138.2860107421875,65.79263305664062,151.95132446289062,157.00999450683594,87.7258529663086,215.26812744140625,208.689453125,280.37518310546875,160.21847534179688,92.2293472290039,51.92995834350586,100.65935516357422,319.6174011230469
2018-04-19,102.66483306884766,24.51447105407715,44.464229583740234,67.22909545898438,71.30340576171875,39.30168151855469,55.8620719909668,136.56436157226562,65.63673400878906,150.8812255859375,154.23666381835938,86.95484924316406,212.77749633789062,208.12449645996094,277.2734680175781,157.0362091064453,91.9303970336914,51.34526824951172,101.26287841796875,314.0880126953125
2018-04-20,101.9484634399414,24.581579208374023,44.60831069946289,66.9327163696289,70.6865005493164,38.966617584228516,55.30674362182617,135.4824981689453,65.55471801757812,151.5270233154297,152.08999633789062,86.81777954101562,211.69882202148438,207.5065460205078,276.4463195800781,155.39935302734375,91.03364562988281,51.156734466552734,100.8788070678711,312.5167236328125
2018-04-23,102.08528900146484,24.695667266845703,45.68504333496094,67.34473419189453,71.70574188232422,38.761009216308594,55.53936767578125,137.93063354492188,65.65312957763672,153.8609619140625,149.27999877929688,86.69783020019531,212.14990234375,206.87094116210938,276.8034973144531,157.60316467285156,90.51985168457031,51.59663772583008,101.72008514404297,314.2669982910156
2018-04-24,101.5701904296875,24.870140075683594,45.5637092590332,66.03643035888672,71.60738372802734,39.278839111328125,54.57130813598633,135.7825927734375,65.1198501586914,151.95132446289062,145.49000549316406,85.75548553466797,209.03158569335938,206.7650146484375,276.28656005859375,156.63380432128906,90.4357681274414,52.319374084472656,100.07412719726562,310.2791442871094
2018-04-25,102.02897644042969,24.615129470825195,45.21491622924805,66.40507507324219,72.54618835449219,39.4159049987793,54.96904754638672,138.06488037109375,65.19369506835938,152.5694122314453,145.98666381835938,86.08956146240234,210.30642700195312,207.36529541015625,279.51983642578125,157.00877380371094,91.93976593017578,53.20707321166992,101.12572479248047,314.4261779785156
2018-04-26,103.03509521484375,24.72921371459961,45.048091888427734,70.43115997314453,73.80684661865234,39.629127502441406,55.45683670043945,138.4912872314453,66.1208267211914,155.0879669189453,148.72999572753906,87.19471740722656,209.68861389160156,209.2456512451172,278.4295959472656,157.42030334472656,89.06256103515625,53.96122741699219,105.24974822998047,322.1831359863281
2018-04-27,103.24437713623047,24.829875946044922,45.09358596801758,71.36359405517578,73.9677963256836,39.80427932739258,55.42681121826172,140.14181518554688,66.69514465332031,157.4496612548828,149.00999450683594,87.07479858398438,208.70803833007812,212.02633666992188,279.0498962402344,159.06625366210938,89.91265106201172,54.95104217529297,106.91400909423828,311.3233337402344
2018-04-30,101.81163787841797,24.568151473999023,44.63863754272461,69.78787231445312,72.48359680175781,39.69767379760742,54.2036018371582,137.78851318359375,65.74341583251953,156.2964630126953,146.92666625976562,85.94392395019531,206.26634216308594,208.689453125,276.5027160644531,157.11854553222656,89.43622589111328,54.856781005859375,105.31375885009766,302.0050354003906
2018-05-01,101.42530059814453,23.756147384643555,43.96379470825195,73.77780151367188,70.6954345703125,40.124114990234375,54.45124816894531,133.6819610595703,66.46540069580078,155.85366821289062,149.18333435058594,86.4322509765625,206.62916564941406,209.0867156982422,277.4520263671875,156.4326934814453,89.86595153808594,53.41917037963867,106.94144439697266,299.55859375
2018-05-02,99.40501403808594,23.413902282714844,43.44816970825195,72.54899597167969,70.48082733154297,39.21791076660156,50.18879318237305,133.80038452148438,65.57112884521484,154.09164428710938,149.6699981689453,85.29287719726562,204.78567504882812,206.0940704345703,270.38397216796875,157.61228942871094,91.30455017089844,51.800899505615234,107.40776824951172,294.5066223144531
2018-05-03,99.02670288085938,23.326658248901367,43.6225700378418,72.48396301269531,69.77450561523438,39.17983627319336,48.92056655883789,131.3997344970703,65.29216003417969,153.88864135742188,149.413330078125,84.81311798095703,204.27584838867188,206.70318603515625,269.45343017578125,158.08782958984375,89.52963256835938,48.91782760620117,105.32290649414062,290.7972106933594
2018-05-04,99.96037292480469,23.380348205566406,43.78937911987305,72.4044418334961,70.0964126586914,39.08845901489258,49.093170166015625,132.6553497314453,66.5228500366211,154.98651123046875,153.47332763671875,85.84112548828125,205.9918212890625,208.24807739257812,270.1207580566406,156.5240936279297,91.1270523071289,49.569862365722656,106.27389526367188,289.6435852050781
2018-05-07,99.47745513916016,23.44074249267578,43.50884246826172,72.01412200927734,70.30203247070312,39.080841064453125,48.68794631958008,132.7185516357422,69.59135437011719,154.50677490234375,155.13333129882812,85.30998992919922,204.9229736328125,206.3765869140625,266.71826171875,157.8226318359375,91.19242858886719,48.509334564208984,106.97801208496094,286.9485778808594
2018-05-08,98.68865203857422,23.47429656982422,43.03871154785156,71.84790802001953,70.52555847167969,38.479251861572266,48.943077087402344,133.0581512451172,68.26220703125,153.71339416503906,154.1999969482422,84.9673080444336,204.03060913085938,204.8317108154297,262.0563659667969,156.09434509277344,90.98690032958984,47.69232940673828,106.06359100341797,284.2832946777344
2018-05-09,99.41304779052734,23.601806640625,43.941036224365234,73.13449096679688,70.87421417236328,38.905704498291016,49.29579544067383,133.9662628173828,68.96781158447266,154.4237060546875,154.08999633789062,85.27571105957031,204.6385955810547,202.34222412109375,256.8304138183594,155.0701904296875,93.52784729003906,48.08512496948242,106.26473999023438,283.0303039550781
2018-05-10,100.89408111572266,23.744110107421875,44.02444839477539,74.34160614013672,72.29585266113281,38.951385498046875,49.0556526184082,134.85865783691406,70.29694366455078,155.88133239746094,156.13333129882812,86.67211151123047,209.66900634765625,206.3148193359375,264.96063232421875,156.4235382080078,94.7889175415039,49.05137252807617,107.261474609375,287.3065490722656
2018-05-11,102.41529846191406,24.055816650390625,45.260406494140625,75.30293273925781,73.7174301147461,39.4920654296875,49.64849853515625,137.32254028320312,70.19850158691406,156.35186767578125,156.11666870117188,87.22042083740234,212.34603881835938,210.34909057617188,267.61126708984375,158.8650665283203,95.07852935791016,50.598968505859375,106.47505950927734,305.2470703125
