Date,XOM,CVX,COP,EOG,SLB,HAL,DVN,OXY,MPC,VLO,PSX,KMI,WMB,EQT
2016-08-19,58.144161224365234,68.98429870605469,32.4990234375,68.09954071044922,63.549800872802734,38.98275375366211,31.405973434448242,58.52223205566406,31.526859283447266,37.924617767333984,54.85117721557617,13.75531005859375,17.027448654174805,35.76101303100586
2016-08-22,58.26998519897461,68.72811889648438,31.981374740600586,67.6616439819336,62.588661193847656,37.50999069213867,31.24303436279297,58.384605407714844,30.843931198120117,37.654808044433594,54.09218215942383,13.533051490783691,16.87366485595703,35.8963623046875
2016-08-23,58.09116744995117,68.55282592773438,32.42402267456055,67.69134521484375,62.35980224609375,37.43509292602539,32.0435905456543,58.78982925415039,31.466812133789062,38.19442367553711,54.68952941894531,13.638009071350098,17.568784713745117,36.14199447631836
2016-08-24,58.289825439453125,68.90342712402344,32.22895431518555,67.33512115478516,62.03944396972656,36.902557373046875,31.533491134643555,59.424468994140625,31.4968318939209,38.533409118652344,54.591148376464844,13.46513557434082,17.26120948791504,36.02669906616211
2016-08-25,57.919002532958984,68.69440460205078,32.09392166137695,66.97886657714844,62.04705810546875,37.08562088012695,31.441389083862305,59.14918899536133,31.444307327270508,38.062984466552734,55.56801223754883,13.279928207397461,17.144325256347656,35.87631607055664
2016-08-26,57.793174743652344,68.31008911132812,31.733808517456055,66.92692565917969,61.711421966552734,37.077308654785156,31.47681999206543,59.003902435302734,31.406768798828125,38.24284744262695,55.25176239013672,13.255227088928223,17.11972427368164,35.931461334228516
2016-08-29,58.170658111572266,68.80228424072266,31.77132797241211,67.63938903808594,61.89448928833008,37.22707748413086,31.88771629333496,59.600311279296875,31.736988067626953,38.48497772216797,55.4344482421875,13.440441131591797,17.26120948791504,36.39764404296875
2016-08-30,57.958744049072266,68.5663070678711,31.68130111694336,66.84527587890625,61.51307678222656,36.66958236694336,31.48390007019043,59.516212463378906,32.029666900634766,38.60258102416992,55.75071334838867,13.526876449584961,17.230449676513672,36.22218322753906
2016-08-31,57.707088470458984,67.81119537353516,30.79605484008789,65.67269897460938,60.26205825805664,35.78758239746094,30.697519302368164,58.759239196777344,31.902080535888672,38.29126739501953,55.13227844238281,13.489840507507324,17.18739891052246,35.841224670410156
2016-09-01,57.50839614868164,67.56175231933594,30.458471298217773,65.71722412109375,60.23155212402344,35.95399856567383,30.95964241027832,58.7515983581543,31.451810836791992,37.557960510253906,55.01985168457031,13.341663360595703,17.316570281982422,35.96152877807617
2016-09-02,57.892513275146484,68.04717254638672,30.698522567749023,65.9843978881836,60.30067825317383,36.196319580078125,31.363468170166016,59.26386642456055,31.75950050354004,37.93153762817383,55.42745590209961,13.533051490783691,17.47036361694336,36.00163650512695
2016-09-05,,,,,,,,,,,,,,
2016-09-06,58.65406799316406,69.05847930908203,30.75855827331543,70.3779067993164,60.47721481323242,36.53888702392578,31.32097053527832,59.6385383605957,32.24730682373047,38.235939025878906,55.59609603881836,13.829399108886719,17.93787384033203,36.41769027709961
2016-09-07,58.4355354309082,69.36186981201172,31.118654251098633,69.9994125366211,60.34672164916992,36.40520095825195,31.313871383666992,59.553611755371094,32.33735275268555,38.8032112121582,55.933433532714844,14.014616012573242,18.792652130126953,36.30741882324219
