Date,AMZN,TSLA,HD,LOW,MCD,SBUX,NKE,TGT,BKNG,MAR,HLT,MGM,ROST,TJX,GM,F,ULTA,ORLY,AZO,PVH,TPR,CCL,RCL,EBAY,LULU
2015-01-21,14.862500190734863,13.104666709899902,79.97917175292969,55.37357711791992,68.45775604248047,32.59920120239258,40.719608306884766,53.422630310058594,1028.69775390625,68.4622573852539,50.220523834228516,18.172388076782227,41.38190841674805,28.354257583618164,26.16556167602539,8.311773300170898,128.35000610351562,12.33133316040039,586.0599975585938,109.90421295166016,27.151735305786133,38.93296813964844,73.15740966796875,19.994197845458984,62.86000061035156
2015-01-22,15.515999794006348,13.441332817077637,81.94136810302734,57.20785903930664,68.87454986572266,33.1806755065918,41.73857879638672,54.7374267578125,1032.7811279296875,70.45526123046875,51.88936996459961,18.786314010620117,42.320255279541016,28.994279861450195,26.111520767211914,8.345086097717285,132.55999755859375,12.621333122253418,600.0999755859375,111.85257720947266,27.628467559814453,39.46198654174805,74.84545135498047,21.406301498413086,63.7599983215332
2015-01-23,15.619500160217285,13.419333457946777,81.40060424804688,57.3394660949707,67.86666870117188,35.37828826904297,41.873573303222656,54.39066696166992,1021.2791137695312,70.482177734375,51.54007339477539,18.89021110534668,42.50434494018555,29.050127029418945,26.057477951049805,8.278457641601562,135.33999633789062,12.67199993133545,604.0,110.21910858154297,27.17340850830078,39.57289123535156,74.30033874511719,21.260221481323242,66.19999694824219
2015-01-26,15.482999801635742,13.770000457763672,82.16539001464844,57.939910888671875,68.70780944824219,35.33818817138672,41.956302642822266,54.361759185791016,1025.0869140625,71.29911804199219,52.21925735473633,19.73082160949707,42.755775451660156,29.269195556640625,26.018875122070312,8.372847557067871,136.0800018310547,12.751999855041504,612.1400146484375,109.1563491821289,26.79058074951172,39.89712905883789,74.5113754272461,20.998031616210938,66.76000213623047
2015-01-27,15.337499618530273,13.732000350952148,81.23837280273438,57.45460510253906,67.87423706054688,35.42640686035156,41.15070724487305,54.00777816772461,997.53759765625,70.57196807861328,51.36542892456055,19.702484130859375,42.351688385009766,29.316442489624023,25.802692413330078,8.245146751403809,135.83999633789062,12.731332778930664,608.5900268554688,110.87837982177734,26.55943489074707,39.35104751586914,74.4761962890625,20.484880447387695,67.4800033569336
2015-01-28,15.195500373840332,13.291333198547363,80.91390228271484,56.93642044067383,67.27564239501953,35.11761474609375,40.63252258300781,53.646575927734375,987.0985107421875,69.03681945800781,51.32661437988281,19.192453384399414,42.05087661743164,28.895492553710938,25.354888916015625,8.110530853271484,133.86000061035156,12.751333236694336,610.5700073242188,109.8353500366211,26.335527420043945,38.531959533691406,71.9177474975586,20.16649627685547,66.16000366210938
2015-01-29,15.58899974822998,13.680000305175781,83.13877868652344,57.520416259765625,70.67803192138672,35.71113967895508,41.31184005737305,54.535152435302734,998.4035034179688,69.2253189086914,51.1907844543457,19.060224533081055,42.037410736083984,29.04153060913086,25.60195541381836,8.329280853271484,134.39999389648438,12.84333324432373,611.1300048828125,111.13422393798828,28.12686538696289,38.29305648803711,67.95260620117188,20.211442947387695,67.19000244140625
2015-01-30,17.726499557495117,13.573332786560059,80.66670227050781,55.73550796508789,70.04908752441406,35.1015739440918,40.17094421386719,53.17700958251953,993.2282104492188,66.88220977783203,50.39517593383789,18.399066925048828,41.175392150878906,28.324188232421875,25.185039520263672,8.250754356384277,131.94000244140625,12.490667343139648,596.9600219726562,108.49710083007812,26.862817764282227,37.50807189941406,66.4228286743164,19.85186767578125,66.23999786376953
2015-02-02,18.223499298095703,14.062666893005371,80.6744384765625,56.2701530456543,70.1021499633789,35.28605270385742,40.0272331237793,53.63935089111328,996.7211303710938,67.15154266357422,50.686241149902344,18.644638061523438,41.238224029541016,28.29412269592285,25.563352584838867,8.564855575561523,130.9600067138672,12.685333251953125,593.75,109.60902404785156,27.11562156677246,37.12411117553711,65.71066284179688,20.11780548095703,65.5199966430664
2015-02-03,18.177499771118164,14.557332992553711,82.84521484375,57.27364730834961,71.1706314086914,35.6161003112793,40.649925231933594,54.80965805053711,1020.8463134765625,68.79440307617188,51.559478759765625,19.32468032836914,42.46843338012695,28.908374786376953,26.23505401611328,8.777996063232422,133.85000610351562,12.885333061218262,607.8400268554688,111.92144775390625,27.946279525756836,37.27770233154297,65.93924713134766,20.320068359375,66.48999786376953
2015-02-04,18.237499237060547,14.569999694824219,83.7490463256836,58.12908172607422,71.26912689208984,35.70061111450195,40.297203063964844,54.62184524536133,1011.7256469726562,68.17500305175781,51.09375762939453,18.767425537109375,42.53577423095703,29.153213500976562,27.66338539123535,8.901394844055176,132.0,12.847332954406738,601.6300048828125,105.2498550415039,28.249652862548828,37.08146667480469,65.3589859008789,20.11780548095703,65.66000366210938
2015-02-05,18.694499969482422,14.732666969299316,84.19711303710938,58.78712844848633,71.48887634277344,36.078948974609375,40.64558410644531,54.867454528808594,1027.78271484375,67.95951080322266,52.14162826538086,19.20189666748047,42.62107467651367,29.39805030822754,27.987661361694336,8.890172958374023,133.02999877929688,13.88266658782959,614.8800048828125,106.85377502441406,28.14130401611328,37.28623580932617,66.82723999023438,20.33504867553711,65.29000091552734
2015-02-06,18.714000701904297,14.490667343139648,84.23574829101562,59.14082336425781,71.22364807128906,35.82135772705078,39.97062683105469,55.16363525390625,1005.9598388671875,66.63084411621094,51.151973724365234,18.85243034362793,42.64351272583008,29.316442489624023,27.794641494750977,8.895781517028809,133.25999450683594,13.785332679748535,611.3400268554688,106.85377502441406,28.32910919189453,36.970542907714844,66.50193786621094,20.41370964050293,64.44000244140625
2015-02-09,18.527999877929688,14.498666763305664,83.69497680664062,58.35941696166992,70.26124572753906,35.74891662597656,39.70063400268555,54.4629020690918,1016.5172729492188,65.8857192993164,51.40422821044922,18.502962112426758,42.48189163208008,28.994279861450195,27.794641494750977,8.929435729980469,134.97000122070312,13.671333312988281,613.0499877929688,101.54014587402344,28.343557357788086,36.39034652709961,64.84026336669922,20.350034713745117,65.43000030517578
